feature,importance,rank
feature_3500,0.0028907876829115733,1165
feature_3176,0.002887984153080679,1166
feature_4587,0.0028782959710085725,1167
feature_2132,0.0028737145895972346,1168
feature_4422,0.0028728958857115456,1169
feature_1605,0.0028703134870404854,1170
feature_0125,0.00285883577464679,1171
feature_4897,0.002854817523248148,1172
feature_2969,0.0028507475370917134,1173
feature_1641,0.0028491635799777347,1174
feature_2142,0.0028470036654690764,1175
feature_1524,0.0028437734279227736,1176
feature_4413,0.0028386351877817033,1177
feature_0556,0.002831679283807367,1178
feature_4914,0.0028277719886193493,1179
feature_2409,0.00282247985932081,1180
feature_4417,0.0028190423838166637,1181
feature_0075,0.0028185717857901423,1182
feature_2955,0.0028163800270158104,1183
feature_1514,0.002811062841411592,1184
feature_4327,0.002808542689438471,1185
feature_2964,0.002807655149798433,1186
feature_1429,0.00280587314456063,1187
feature_1949,0.002804736957201996,1188
feature_2992,0.002800867153222612,1189
feature_4076,0.0027997056655233196,1190
feature_1157,0.002797269096919388,1191
feature_3959,0.002791063661140377,1192
feature_3707,0.002789737982954736,1193
feature_1153,0.0027798896239447316,1194
feature_0387,0.002775744036965466,1195
feature_0347,0.002768405691236752,1196
feature_0555,0.0027662127084187413,1197
feature_1939,0.002761421119254973,1198
feature_4102,0.0027551134556622076,1199
feature_3578,0.0027509865765578327,1200
feature_2972,0.002750165869017382,1201
feature_1434,0.002749932758856373,1202
feature_3397,0.002747691646443872,1203
feature_2531,0.0027320145372927086,1204
feature_4053,0.0027309766725788845,1205
feature_3491,0.0027309684175564676,1206
feature_1958,0.002728464476023336,1207
feature_1431,0.0027240120227485162,1208
feature_2734,0.00272112349543283,1209
feature_4411,0.002716410960094965,1210
feature_3703,0.002713973934278866,1211
feature_3275,0.0027116218384994986,1212
feature_0408,0.002708703300955865,1213
feature_2367,0.0027061432979602457,1214
feature_4106,0.002704503696036352,1215
feature_3670,0.002702911102523821,1216
feature_1366,0.002700488410867947,1217
feature_2941,0.002697002968951414,1218
feature_2679,0.002695086968396398,1219
feature_3187,0.0026931600148891884,1220
feature_3225,0.0026922583318198506,1221
feature_4563,0.0026899883708728463,1222
feature_3428,0.00268589018878159,1223
feature_4491,0.0026822244292400432,1224
feature_1354,0.002675247390048621,1225
feature_2977,0.002672331374532376,1226
feature_1749,0.002668745996620331,1227
feature_3827,0.002668140973504379,1228
feature_1381,0.002668013424580525,1229
feature_3327,0.0026668429549542875,1230
feature_3918,0.002661116404114128,1231
feature_0399,0.002655788802504769,1232
feature_2487,0.0026491543554862736,1233
feature_4112,0.002647486291319378,1234
feature_0879,0.002646634582798888,1235
feature_1755,0.0026414551159742875,1236
feature_2962,0.0026391336300920394,1237
feature_0638,0.00263799599739622,1238
feature_1940,0.0026368925030056094,1239
feature_4642,0.0026366530125399297,1240
feature_4680,0.0026363846594609007,1241
feature_0048,0.0026361565296882743,1242
feature_4253,0.002631408050951574,1243
feature_4572,0.0026309090146337632,1244
feature_2562,0.0026295330160467953,1245
feature_0363,0.002626619353513353,1246
feature_2520,0.0026260562821262814,1247
feature_3577,0.0026138920806982996,1248
feature_3297,0.0026064163402336193,1249
feature_3655,0.0026029319390786765,1250
feature_0103,0.0026014750514327546,1251
feature_3833,0.002599499596099897,1252
feature_0441,0.002592193207227672,1253
feature_3085,0.0025906030759709747,1254
feature_0832,0.0025844299248488447,1255
feature_4844,0.002577800727479973,1256
feature_3724,0.0025765589772487056,1257
feature_3324,0.002570995761050331,1258
feature_0233,0.0025648630960222888,1259
feature_0594,0.0025648115105121245,1260
feature_1513,0.0025636003129898286,1261
feature_4948,0.002557748451122426,1262
feature_2919,0.002553269795688227,1263
feature_3654,0.0025500232528014376,1264
feature_1745,0.002546293637689677,1265
feature_0741,0.0025456144208854574,1266
feature_1335,0.0025444866700809017,1267
feature_4209,0.002537934386513435,1268
feature_1451,0.0025361435372956947,1269
feature_1076,0.002535969288684433,1270
feature_0006,0.0025357990704533272,1271
feature_4335,0.0025326226561223253,1272
feature_1282,0.0025324495463507663,1273
feature_4221,0.0025314922526740663,1274
feature_0369,0.002527252859562473,1275
feature_2851,0.002526159952804766,1276
feature_2667,0.002522368301578606,1277
feature_0206,0.002513832111363109,1278
feature_3298,0.002506761925197722,1279
feature_2793,0.002498081751961035,1280
feature_0062,0.002497449682768731,1281
feature_0132,0.0024967667204751367,1282
feature_4953,0.0024889874775834153,1283
feature_2754,0.00248810458038595,1284
feature_0476,0.002487166227700579,1285
feature_0135,0.0024831308673326693,1286
feature_2612,0.002482319120479049,1287
feature_3269,0.0024797903843073086,1288
feature_2771,0.0024782624816445244,1289
feature_3998,0.0024755520637079645,1290
feature_4097,0.002465118675669888,1291
feature_0442,0.0024638719430152387,1292
feature_4059,0.0024637280348501767,1293
feature_0493,0.0024616860373341703,1294
feature_1174,0.0024614084203594447,1295
feature_3898,0.002457971685321746,1296
feature_4080,0.0024543169262090155,1297
feature_0415,0.002453624910737995,1298
feature_1287,0.002448438323452306,1299
feature_0271,0.0024469979003876683,1300
feature_4020,0.002446092850010333,1301
feature_1506,0.0024460185671550862,1302
feature_2329,0.002443244746999577,1303
feature_2868,0.0024407202194485175,1304
feature_2656,0.00243968275822204,1305
feature_0478,0.0024395889305472117,1306
feature_1414,0.0024364261050567122,1307
feature_4711,0.0024359155220153657,1308
feature_3006,0.0024350662229514265,1309
feature_3996,0.0024341595412833857,1310
feature_4241,0.0024327909724696332,1311
feature_2217,0.0024312987629040526,1312
feature_4586,0.0024299257851583696,1313
feature_3813,0.002428248721183782,1314
feature_1421,0.002425155871683186,1315
feature_3716,0.002424291685812775,1316
feature_1582,0.0024229468272829045,1317
feature_3508,0.002422286927457694,1318
feature_2327,0.002420963303268834,1319
feature_2711,0.0024203589266116646,1320
feature_1844,0.0024187487915360503,1321
feature_1738,0.0024186477304290657,1322
feature_0519,0.0024152169154345745,1323
feature_1642,0.002412073975207669,1324
feature_2657,0.002408786334421337,1325
feature_3828,0.002408330759321014,1326
feature_1179,0.0024074729151233195,1327
feature_1180,0.0024046328069195783,1328
feature_4060,0.002403233195096691,1329
feature_2636,0.0024009343611056254,1330
feature_4785,0.002399304235830929,1331
feature_3303,0.002398595422146169,1332
feature_1449,0.002398529158822708,1333
feature_3938,0.0023962447661400738,1334
feature_3137,0.002390066448663001,1335
feature_2895,0.0023850093119250813,1336
feature_4545,0.0023834118998058117,1337
feature_3421,0.0023806370986930803,1338
feature_3092,0.0023801898059747965,1339
feature_2736,0.002379774338021509,1340
feature_3876,0.002376187354618745,1341
feature_2749,0.0023754806961303237,1342
feature_0356,0.0023745999912328803,1343
feature_2723,0.0023739093526577246,1344
feature_2690,0.002371916032090538,1345
feature_0837,0.0023709753050119714,1346
feature_2214,0.002369962692097141,1347
feature_4101,0.002369438180795091,1348
feature_1067,0.0023669502301006695,1349
feature_1976,0.0023667918472093,1350
feature_1883,0.0023610444897174208,1351
feature_1640,0.0023579927219385313,1352
feature_2604,0.0023571669518164234,1353
feature_0232,0.0023557351672579717,1354
feature_2731,0.002352735340159362,1355
feature_1071,0.0023525353463158985,1356
feature_3274,0.002350008625476095,1357
feature_0222,0.002347603850796755,1358
feature_3493,0.002347387510854231,1359
feature_3715,0.002344738000575121,1360
feature_2396,0.002344315382356784,1361
feature_2200,0.002343577253150195,1362
feature_4376,0.0023386966158700294,1363
feature_2953,0.0023370851020566934,1364
feature_3401,0.0023276192894272785,1365
feature_1928,0.002326612926264858,1366
feature_2879,0.002326019862887766,1367
feature_3109,0.0023254783631370983,1368
feature_1587,0.002323969010091192,1369
feature_4436,0.002319085734951184,1370
feature_3242,0.002318616066963373,1371
feature_3512,0.002318498388302858,1372
feature_0496,0.0023109173411938006,1373
feature_3496,0.0023087678839847255,1374
feature_0053,0.0023085991690845,1375
feature_4561,0.0023070107615645145,1376
feature_4416,0.0023054418779882772,1377
feature_2072,0.002298840211455014,1378
feature_0358,0.0022915069581691525,1379
feature_4372,0.002288255170260448,1380
feature_2542,0.002286472518317442,1381
feature_0450,0.00228460743862274,1382
feature_2618,0.0022788324703155944,1383
feature_3611,0.002276885919993605,1384
feature_4507,0.0022738650590066883,1385
feature_0039,0.0022734969120252377,1386
feature_0905,0.0022731822080857295,1387
feature_3809,0.0022657240607156424,1388
feature_3306,0.0022638089884106107,1389
feature_1916,0.0022607744911231726,1390
feature_1307,0.002260127183121241,1391
feature_2319,0.0022583166639635333,1392
feature_4738,0.0022536360263595177,1393
feature_4405,0.0022420409131749986,1394
feature_2025,0.002241584635055518,1395
feature_1915,0.002240643380872159,1396
feature_2400,0.0022351619102080906,1397
feature_3720,0.002235034044608969,1398
feature_2229,0.002235025839933037,1399
feature_3991,0.0022347337148212465,1400
feature_0758,0.002225000158457032,1401
feature_1173,0.002223653850921557,1402
feature_2328,0.0022219713140432347,1403
feature_4201,0.0022204500052365062,1404
feature_3645,0.0022193157806679434,1405
feature_2601,0.002216806551099255,1406
feature_0409,0.0022159197690109346,1407
feature_2016,0.0022106054115738436,1408
feature_1448,0.0022085463589109912,1409
feature_2310,0.0022083023367792474,1410
feature_4474,0.0022054799146319338,1411
feature_3328,0.002205213328205933,1412
feature_1621,0.0022034116808133633,1413
feature_2315,0.002200990432258809,1414
feature_4919,0.0022000633919975923,1415
feature_4808,0.0021999150238356463,1416
feature_4288,0.0021990780149988053,1417
feature_2936,0.002197152597455806,1418
feature_4435,0.002188493678492202,1419
feature_4739,0.0021879965822774756,1420
feature_4282,0.002186575335350206,1421
feature_4737,0.0021844156011668783,1422
feature_1201,0.0021822414903965763,1423
feature_4057,0.0021813804675537844,1424
feature_4977,0.0021794899698108195,1425
feature_1084,0.0021770921355606823,1426
feature_0184,0.0021766250523945134,1427
feature_0886,0.002173925845866332,1428
feature_0435,0.0021705617858388507,1429
feature_2525,0.0021642614018421154,1430
feature_4662,0.002161841749995407,1431
feature_1572,0.0021603988340982436,1432
feature_1776,0.0021600986806225527,1433
feature_4382,0.0021595008972085,1434
feature_4757,0.0021594933839562186,1435
feature_1483,0.0021577180852926908,1436
feature_2724,0.002157237843169015,1437
feature_1873,0.002155213644993143,1438
feature_4385,0.0021531904132025847,1439
feature_1936,0.002152187556456133,1440
feature_4415,0.0021516843727174555,1441
feature_3919,0.0021510786723932395,1442
feature_1932,0.0021478828880884316,1443
feature_3481,0.0021469172688969467,1444
feature_1754,0.002146416006560035,1445
feature_4790,0.0021427244478473646,1446
feature_0353,0.0021413421748910813,1447
feature_0972,0.0021410725909901903,1448
feature_1645,0.0021398856080853887,1449
feature_1806,0.0021389298050946194,1450
feature_2334,0.002134364758466181,1451
feature_2165,0.0021341276617303246,1452
feature_0920,0.0021339225278474054,1453
feature_1433,0.0021334468727950214,1454
feature_4827,0.0021334044476829005,1455
feature_1149,0.0021316365681722754,1456
feature_4390,0.0021277229594616506,1457
feature_0497,0.002127048822698128,1458
feature_3535,0.002125792011212397,1459
feature_3494,0.002124573962889524,1460
feature_1938,0.0021243744736842386,1461
feature_3925,0.0021238509244415785,1462
feature_4684,0.0021227640956053883,1463
feature_0883,0.0021207518208694056,1464
feature_4396,0.002119828519357384,1465
feature_4308,0.002117242752949312,1466
feature_4877,0.0021162664635864014,1467
feature_3761,0.0021113421622947198,1468
feature_4169,0.0021112102546485736,1469
feature_4513,0.002107880100782257,1470
feature_4745,0.0021056002564084886,1471
feature_4384,0.002103456725968288,1472
feature_1117,0.00209699083890682,1473
feature_2924,0.002096469479417151,1474
feature_0489,0.002087217260751885,1475
feature_3203,0.0020871322390964976,1476
feature_4994,0.0020854360684718913,1477
feature_1769,0.0020840742121417725,1478
feature_4664,0.0020835455069264366,1479
feature_1753,0.002082008761308162,1480
feature_2893,0.0020750285457644207,1481
feature_0921,0.002066089674483472,1482
feature_4583,0.002063907076963099,1483
feature_1846,0.0020624125981814176,1484
feature_3927,0.002055672293551547,1485
feature_2056,0.002045486434689733,1486
feature_2197,0.002044554947509619,1487
feature_2205,0.002040207009870901,1488
feature_3838,0.0020401600501689992,1489
feature_4915,0.002038665778850473,1490
feature_0776,0.002034553615710442,1491
feature_2204,0.0020313956397359756,1492
feature_2086,0.0020293440000906564,1493
feature_1142,0.002028766971876482,1494
feature_1068,0.0020284714003827344,1495
feature_2381,0.002027692018013472,1496
feature_3887,0.00202767463275228,1497
feature_3711,0.0020258018741439276,1498
feature_0974,0.0020239265961474718,1499
feature_0714,0.0020220572542000922,1500
feature_4292,0.00202098337718777,1501
feature_3812,0.0020199466755903444,1502
feature_0195,0.0020169666418029674,1503
feature_2242,0.0020163979075056592,1504
feature_0610,0.002013959887656695,1505
feature_1189,0.002011968436945283,1506
feature_3680,0.002010799649272872,1507
feature_3613,0.002007732047615074,1508
feature_3722,0.002007069558787645,1509
feature_0262,0.0020049965150804407,1510
feature_4950,0.0020021267649243373,1511
feature_3123,0.001998475868034199,1512
feature_2571,0.0019976339019350904,1513
feature_0882,0.001996189098453356,1514
feature_2138,0.0019960213285262563,1515
feature_4154,0.001995713750829172,1516
feature_2383,0.0019944538466836422,1517
feature_1301,0.0019934280195590174,1518
feature_0563,0.001990649490692146,1519
feature_0925,0.001983506301365737,1520
feature_4353,0.0019770631893995206,1521
feature_2675,0.001976596785389085,1522
feature_3463,0.0019757905334383406,1523
feature_0764,0.00197499035375341,1524
feature_2483,0.0019738216987029633,1525
feature_1148,0.0019728104003020625,1526
feature_0282,0.001971366017184341,1527
feature_4923,0.0019683106390384216,1528
feature_2104,0.001966269081910122,1529
feature_1288,0.0019661941333298815,1530
feature_1837,0.001964200351029904,1531
feature_4398,0.0019634201609575034,1532
feature_1430,0.0019627024593331195,1533
feature_2314,0.001957073675914602,1534
feature_1742,0.001955203088309223,1535
feature_4207,0.001954602653785137,1536
feature_4788,0.0019503556949223852,1537
feature_4218,0.0019498887153254101,1538
feature_3702,0.0019497263467482542,1539
feature_2490,0.0019486233170154176,1540
feature_2374,0.0019479570188401913,1541
feature_4011,0.0019437008180767804,1542
feature_0616,0.0019380869033160802,1543
feature_3949,0.0019365809150606777,1544
feature_0446,0.0019361052636118136,1545
feature_4105,0.0019345303906011127,1546
feature_1568,0.0019340887370288022,1547
feature_4622,0.0019326397376647191,1548
feature_1662,0.0019307448491785201,1549
feature_4393,0.0019305832171885749,1550
feature_1950,0.001929584872250377,1551
feature_0052,0.0019291810634452474,1552
feature_0337,0.00192866266388946,1553
feature_1601,0.0019269654637582893,1554
feature_4352,0.0019098886228861955,1555
feature_1665,0.0019076111859618594,1556
feature_2108,0.001907003905834334,1557
feature_1400,0.0019056082557686327,1558
feature_4040,0.0019045310060702523,1559
feature_1127,0.001904187976579395,1560
feature_4853,0.0019012295064880262,1561
feature_4248,0.001900930178652501,1562
feature_1933,0.0018998140334783415,1563
feature_4378,0.0018972886173641138,1564
feature_0795,0.001897063910262983,1565
feature_2549,0.001893184320964835,1566
feature_1646,0.0018930190678246009,1567
feature_3113,0.0018902807032110556,1568
feature_2452,0.0018890964360532276,1569
feature_1469,0.0018871547156297346,1570
feature_4380,0.0018857888527492297,1571
feature_4704,0.0018790871540636967,1572
feature_4628,0.0018760862385086687,1573
feature_0958,0.001875923071191771,1574
feature_0360,0.001874694608304499,1575
feature_4303,0.00187110295701833,1576
feature_2303,0.001870829205767064,1577
feature_1974,0.0018693422233486455,1578
feature_2904,0.0018690866348032016,1579
feature_4618,0.0018683234566133093,1580
feature_3873,0.0018678214491947395,1581
feature_0091,0.0018677533250696435,1582
feature_4078,0.0018661674850152926,1583
feature_1125,0.001865847079026866,1584
feature_4774,0.001865599840022667,1585
feature_2989,0.0018651408677982189,1586
feature_3151,0.0018642249018700886,1587
feature_2106,0.0018632329931670382,1588
feature_0954,0.001861308525514904,1589
feature_4077,0.001860216707597805,1590
feature_4879,0.0018602024743442284,1591
feature_1365,0.0018586639620150345,1592
feature_3505,0.001856051282670486,1593
feature_0128,0.0018545686629048927,1594
feature_3623,0.0018503906194148976,1595
feature_1931,0.0018501611526330966,1596
feature_3381,0.001849469496165106,1597
feature_2744,0.0018462658289268984,1598
feature_1922,0.0018437688209161545,1599
feature_3799,0.0018435570742542282,1600
feature_3249,0.0018429790356284726,1601
feature_2340,0.001840787180307175,1602
feature_4574,0.0018394013427161585,1603
feature_4488,0.0018374100515067414,1604
feature_0887,0.0018370430406263675,1605
feature_3398,0.0018369363686247695,1606
feature_3319,0.001833816046212036,1607
feature_1566,0.001831948117809023,1608
feature_3122,0.0018304800110179687,1609
feature_3713,0.0018289068758732116,1610
feature_3883,0.001825320244952487,1611
feature_4860,0.0018198377369972201,1612
feature_4724,0.0018192719293551062,1613
feature_1128,0.0018180771804844746,1614
feature_0898,0.0018180645393281172,1615
feature_3718,0.0018179615156950569,1616
feature_1165,0.0018179108506441097,1617
feature_3555,0.0018179002041386263,1618
feature_2950,0.0018139414115662105,1619
feature_2960,0.00181199150037183,1620
feature_2472,0.0018107471562296494,1621
feature_2121,0.0018106753735067723,1622
feature_0880,0.0018087431201413795,1623
feature_2449,0.001808707761480347,1624
feature_3134,0.0018080515875956292,1625
feature_0913,0.0018064038874224823,1626
feature_4640,0.0018054697908781972,1627
feature_0152,0.0017941645172176424,1628
feature_0647,0.001793635382484915,1629
feature_0444,0.001791425066115471,1630
feature_4418,0.0017911480784788022,1631
feature_1675,0.0017821511992191404,1632
feature_1995,0.0017821366561448335,1633
feature_1907,0.0017815692855306902,1634
feature_0130,0.0017814709593820617,1635
feature_0264,0.0017804339197825742,1636
feature_0998,0.0017797495883311247,1637
feature_0485,0.0017757222848146783,1638
feature_4410,0.00177325830756877,1639
feature_1996,0.0017697436279547887,1640
feature_0773,0.0017609168138486336,1641
feature_4992,0.0017594720268967203,1642
feature_3352,0.00175760234242039,1643
feature_1263,0.0017564044961228418,1644
feature_0590,0.001755781703935561,1645
feature_4058,0.0017514453145598137,1646
feature_0835,0.0017506545538411406,1647
feature_1436,0.0017502525570448912,1648
feature_0388,0.0017462323477902353,1649
feature_1762,0.0017455942717553457,1650
feature_2435,0.0017440397850424724,1651
feature_3285,0.0017438070917040495,1652
feature_3458,0.001743073454973521,1653
feature_2557,0.0017428988891801376,1654
feature_0000,0.0017386761165732053,1655
feature_3063,0.00173645368498772,1656
feature_2648,0.0017353939824076728,1657
feature_0339,0.001732594389281549,1658
feature_0820,0.0017301390982685705,1659
feature_4462,0.0017298738251667744,1660
feature_0443,0.0017271571705703836,1661
feature_2031,0.001726229374102909,1662
feature_3304,0.001722087827704626,1663
feature_2948,0.001718323584452534,1664
feature_2341,0.0017167448944344981,1665
feature_0426,0.0017164475333967168,1666
feature_4926,0.001716109898393667,1667
feature_0915,0.0017145913690043897,1668
feature_0546,0.0017116910905665928,1669
feature_1124,0.001710963749186815,1670
feature_2802,0.0017100549978458373,1671
feature_3117,0.001707556205223844,1672
feature_0180,0.0017063243686168063,1673
feature_2949,0.001704036644792489,1674
feature_1135,0.001703182558399934,1675
feature_1240,0.0017004563503812838,1676
feature_3226,0.0016998918614415236,1677
feature_4401,0.0016949237686956853,1678
feature_0789,0.0016938662685312717,1679
feature_0687,0.0016929044757439697,1680
feature_3196,0.0016872496556832326,1681
feature_1781,0.0016871983913459762,1682
feature_2145,0.0016838580822074217,1683
feature_4762,0.0016824948915528614,1684
feature_2196,0.0016768204966934363,1685
feature_1741,0.0016755692811094682,1686
feature_0976,0.0016745018389019025,1687
feature_3475,0.0016717353345562552,1688
feature_4754,0.0016715193196754916,1689
feature_0869,0.0016709080055213447,1690
feature_0430,0.0016687421918126623,1691
feature_1334,0.0016683340514588815,1692
feature_4211,0.0016673739038075138,1693
feature_2295,0.0016645707349674651,1694
feature_4589,0.0016596472087215652,1695
feature_4683,0.0016583760687061643,1696
feature_4714,0.0016579673157390631,1697
feature_4125,0.0016579268629026576,1698
feature_1877,0.0016557035224159919,1699
feature_4087,0.0016555318111293323,1700
feature_1001,0.0016550198274017252,1701
feature_1917,0.001654402675079877,1702
feature_1531,0.0016532062164189255,1703
feature_3270,0.0016518316346275398,1704
feature_1970,0.001649274738314726,1705
feature_4921,0.0016491261531602344,1706
feature_2033,0.0016487305598007246,1707
feature_2149,0.0016449862706644845,1708
feature_0704,0.0016399380831698303,1709
feature_2501,0.0016371486509653688,1710
feature_4848,0.0016368166971242873,1711
feature_2041,0.0016354742780308202,1712
feature_4203,0.0016325065603174193,1713
feature_4506,0.0016317407131133308,1714
feature_1897,0.0016315015154209295,1715
feature_1164,0.0016304028879310897,1716
feature_2788,0.0016283100883776398,1717
feature_0513,0.001623235917030044,1718
feature_1956,0.0016222018707049168,1719
feature_0126,0.0016219372182593422,1720
feature_2026,0.0016211006912032304,1721
feature_0109,0.001619050698312572,1722
feature_4281,0.0016166456661740464,1723
feature_3791,0.0016159627975195407,1724
feature_0433,0.0016156273701217014,1725
feature_0867,0.001615319694731818,1726
feature_4127,0.0016142155758714731,1727
feature_1589,0.0016128549544100264,1728
feature_3112,0.0016093087469858881,1729
feature_1561,0.001606686877800512,1730
feature_2803,0.0016044976232855994,1731
feature_3967,0.0016035073052836463,1732
feature_2331,0.0016026929889717714,1733
feature_0788,0.00159904945392074,1734
feature_1712,0.0015987332020730466,1735
feature_4601,0.0015970344985094048,1736
feature_2644,0.0015967039442906224,1737
feature_0002,0.0015962254093793411,1738
feature_2050,0.001591347260324336,1739
feature_0780,0.0015896671621913887,1740
feature_4705,0.0015884579437240732,1741
feature_3612,0.0015835394965052804,1742
feature_2044,0.0015834189502739917,1743
feature_0549,0.001583194268554373,1744
feature_1508,0.0015818717739767172,1745
feature_4038,0.001581612121017376,1746
feature_4179,0.0015796509477773234,1747
feature_2462,0.0015767202376514226,1748
feature_4299,0.0015757777921424888,1749
feature_0536,0.0015757444698384347,1750
feature_1942,0.0015748778727331045,1751
feature_1869,0.001574439430426828,1752
feature_4452,0.0015717386939740426,1753
feature_2404,0.001570440482850212,1754
feature_4283,0.001570028544792851,1755
feature_2901,0.0015692655814500082,1756
feature_4279,0.001568820891303856,1757
feature_2944,0.0015670875873682738,1758
feature_0814,0.001566792100758477,1759
feature_4523,0.0015655459133133382,1760
feature_4959,0.001565307324445877,1761
feature_2532,0.0015633340017140909,1762
feature_2346,0.0015602958899604037,1763
feature_2663,0.001559692048427923,1764
feature_1927,0.001557975317780352,1765
feature_3126,0.0015572518023190057,1766
feature_4504,0.0015517920921846108,1767
feature_0825,0.0015489581911689065,1768
feature_4122,0.0015488449142070258,1769
feature_2260,0.001547933455667757,1770
feature_2408,0.0015444720438565402,1771
feature_2438,0.0015441053626316316,1772
feature_3127,0.0015439358839734322,1773
feature_4809,0.0015438803458288494,1774
feature_4526,0.0015435027867007787,1775
feature_2967,0.001543317662740255,1776
feature_4000,0.001541008683916495,1777
feature_3315,0.0015404043746054148,1778
feature_2312,0.0015400910669270721,1779
feature_4135,0.0015399709476817834,1780
feature_4113,0.0015388119319685598,1781
feature_4503,0.0015347591842490584,1782
feature_3434,0.0015316680224163272,1783
feature_4181,0.001529399154302547,1784
feature_2482,0.0015289963551345632,1785
feature_2863,0.001526091216423159,1786
feature_2191,0.0015241466045658428,1787
feature_0350,0.0015229202177978911,1788
feature_2661,0.001521949818191295,1789
feature_1966,0.001520782852134701,1790
feature_1383,0.001520257126615668,1791
feature_0908,0.0015194345447332057,1792
feature_4123,0.0015182203480623613,1793
feature_3682,0.0015166302217943738,1794
feature_3956,0.0015164434917982114,1795
feature_0140,0.0015154804403769537,1796
feature_3762,0.0015124981116290425,1797
feature_4935,0.0015118770839918627,1798
feature_3115,0.001511676054872879,1799
feature_0451,0.0015072929673596975,1800
feature_0607,0.0015033752567267197,1801
feature_1831,0.0015031610260453322,1802
feature_2831,0.0015031470205241826,1803
feature_3784,0.0015013977241496892,1804
feature_0230,0.0015012917256110626,1805
feature_3732,0.0015008489026996751,1806
feature_1285,0.001500769411002727,1807
feature_2559,0.0015007576049240958,1808
feature_1111,0.0014989132399598152,1809
feature_4025,0.0014986291138590268,1810
feature_4391,0.001492416453616508,1811
feature_0973,0.0014922357646305283,1812
feature_4043,0.0014921215756583152,1813
feature_2264,0.0014911716036390408,1814
feature_3191,0.0014907150601702248,1815
feature_4906,0.001489200108959203,1816
feature_2338,0.0014869274440521747,1817
feature_1737,0.0014853645039271755,1818
feature_1973,0.0014849410496644891,1819
feature_1420,0.0014835764765085099,1820
feature_1677,0.0014829105728816395,1821
feature_1838,0.0014825829558180676,1822
feature_2135,0.0014793967718603354,1823
feature_2405,0.0014782804580160123,1824
feature_0063,0.0014774164356312514,1825
feature_2799,0.0014759637340305343,1826
feature_0504,0.0014740929333187816,1827
feature_2262,0.0014722480134160953,1828
feature_4882,0.0014719510448122836,1829
feature_3409,0.0014703138265654298,1830
feature_2465,0.0014694088150357099,1831
feature_1611,0.0014690304538398963,1832
feature_1828,0.0014678116326099402,1833
feature_1804,0.001466428890451975,1834
feature_0769,0.0014656596719251425,1835
feature_3384,0.0014648161539577093,1836
feature_1779,0.001463056835070826,1837
feature_2296,0.0014628290851692299,1838
feature_0277,0.0014622611705551035,1839
feature_4275,0.0014617482670455698,1840
feature_2681,0.0014610744839104743,1841
feature_1275,0.001459456212551928,1842
feature_2613,0.0014571555486009877,1843
feature_2845,0.0014569804525338622,1844
feature_2481,0.001456788009274048,1845
feature_4005,0.0014560786652248478,1846
feature_3194,0.0014527564361256874,1847
feature_3856,0.00145248334127135,1848
feature_0737,0.0014521318125539117,1849
feature_0708,0.0014493433580032432,1850
feature_4725,0.0014485854725897768,1851
feature_4153,0.0014484102627391902,1852
feature_3209,0.0014476728954476198,1853
feature_4552,0.0014454798118302878,1854
feature_3349,0.0014453401420045872,1855
feature_3429,0.0014436416769485882,1856
feature_2299,0.0014423919825168597,1857
feature_1800,0.0014420071329861001,1858
feature_4578,0.0014413264860298873,1859
feature_4107,0.0014399590856513343,1860
feature_2581,0.00143963810157254,1861
feature_1893,0.0014392034928717699,1862
feature_0361,0.0014381186072646831,1863
feature_0900,0.0014379244392746092,1864
feature_3487,0.0014373323899167232,1865
feature_1882,0.0014363707032875124,1866
feature_1209,0.001436283288254896,1867
feature_2798,0.00143433275378253,1868
feature_4733,0.0014340712610639327,1869
feature_4208,0.0014337703796526147,1870
feature_2210,0.0014333081417161522,1871
feature_2588,0.0014331447051554556,1872
feature_4183,0.0014328268710846164,1873
feature_1296,0.001430814665356706,1874
feature_4302,0.0014291706118364003,1875
feature_0151,0.0014289339235396062,1876
feature_4173,0.0014268747040808746,1877
feature_1311,0.001426746567209929,1878
feature_1518,0.001426435328362913,1879
feature_2263,0.0014262176685132758,1880
feature_1760,0.001425961378075446,1881
feature_4126,0.0014253279548921394,1882
feature_3892,0.0014204839631103345,1883
feature_3093,0.0014204651664827274,1884
feature_1133,0.0014200714849756818,1885
feature_0005,0.0014197440507359414,1886
feature_2658,0.001414656934489573,1887
feature_1855,0.0014138798293096507,1888
feature_0159,0.0014137632222706285,1889
feature_1912,0.0014131048189102307,1890
feature_0061,0.0014120748339830598,1891
feature_0535,0.0014119875132278944,1892
feature_1900,0.0014117692191800966,1893
feature_2333,0.0014091751534518974,1894
feature_0681,0.0014087392169643501,1895
feature_0870,0.0014078755579427656,1896
feature_2586,0.001406316885725011,1897
feature_1803,0.00140427896957496,1898
feature_1242,0.0014037310903935686,1899
feature_0827,0.0014027691217456326,1900
feature_4083,0.0014026409063785797,1901
feature_4172,0.0014001447889560074,1902
feature_2968,0.0013993903012802767,1903
feature_3714,0.001398002160672755,1904
feature_0447,0.0013978681580153623,1905
feature_0721,0.0013975334239421148,1906
feature_3300,0.0013964440799888191,1907
feature_4188,0.0013959434955554595,1908
feature_3090,0.0013942806738145607,1909
feature_3652,0.0013936399658524834,1910
feature_2386,0.0013882616611567515,1911
feature_4082,0.0013874957719161938,1912
feature_4098,0.0013839393507592457,1913
